Latitude,Longitude
-37.81349283433532,144.952370512958
-37.81349283433532,144.952370512958
-37.81349283433532,144.952370512958
-37.81349283433532,144.952370512958
-37.81491897405348,144.95370040976013
-37.81555247088561,144.95475472554
-37.81656864844211,144.95366500852458
-37.81656864844211,144.95366500852458
-37.81592220389302,144.95449241981586
-37.81711464502977,144.95552899308166
-37.81700997311728,144.95752625215115
-37.81588039298256,144.95854333067282
-37.81643385884514,144.95693594909432
-37.8173245450794,144.95811792964918
-37.8173245450794,144.95811792964918
-37.81746225743745,144.95923950680054
-37.815996564433306,144.96001882959476
-37.81682985193751,144.9594134107849
-37.815094090490064,144.9595347870492
-37.815094090490064,144.9595347870492
-37.81674520248871,144.95865687522678
-37.81752666474569,144.95681586551987
-37.81894494260909,144.9563275132882
-37.81894494260909,144.9563275132882
-37.81894494260909,144.9563275132882
-37.82013367408813,144.9560530730019
-37.82013367408813,144.9560530730019
-37.82013367408813,144.9560530730019
-37.82013367408813,144.9560530730019
-37.81835637056776,144.95652930004488
-37.817932431595914,144.95791594194102
-37.817068663195215,144.95929826033776
-37.815692487760806,144.96026186875082
-37.815692487760806,144.96026186875082
-37.815692487760806,144.96026186875082
-37.815692487760806,144.96026186875082
-37.815692487760806,144.96026186875082
-37.815692487760806,144.96026186875082
-37.8148267487871,144.96078205720647
-37.8148267487871,144.96078205720647
-37.8148267487871,144.96078205720647
-37.815590872994605,144.9599907834261
-37.81588856133889,144.9610289460577
-37.81588856133889,144.9610289460577
-37.81588856133889,144.9610289460577
-37.81588856133889,144.9610289460577
-37.81411590738347,144.9613415127775
-37.81411590738347,144.9613415127775
-37.81411590738347,144.9613415127775
-37.81411590738347,144.9613415127775
-37.81411590738347,144.9613415127775
-37.81411590738347,144.9613415127775
-37.815248703750946,144.9618458662149
-37.815248703750946,144.9618458662149
-37.815248703750946,144.9618458662149
-37.815248703750946,144.9618458662149
-37.815248703750946,144.9618458662149
-37.814171713072405,144.96230302163522
-37.814140647788946,144.9640827505326
-37.81448792016053,144.96229618905875
-37.814074233719055,144.96395539475068
-37.813862690605596,144.96546060221516
-37.814251544972876,144.96673248754058
-37.81257793788008,144.9668789091884
-37.81432127860174,144.9667263866386
-37.81280041784728,144.96791461328598
-37.81277615900233,144.96930440158226
-37.81435803652382,144.9700759348006
-37.81435803652382,144.9700759348006
-37.81435803652382,144.9700759348006
-37.812958437123555,144.97109280328706
-37.81244237874295,144.97268106766927
-37.81277120257895,144.9717260939079
-37.8136812202036,144.97071541694527
-37.81431182412803,144.96970623971083
-37.813468367906836,144.97078581444327
-37.811969623217855,144.9709698371518
-37.812737212281775,144.97185284736068
-37.81297511028518,144.97320203398232
-37.81297511028518,144.97320203398232
-37.81297511028518,144.97320203398232
-37.814657160076386,144.97258981792575
-37.814657160076386,144.97258981792575
-37.814657160076386,144.97258981792575
-37.81502209492998,144.97395177334081
-37.81502209492998,144.97395177334081
-37.81502209492998,144.97395177334081
-37.81502209492998,144.97395177334081
-37.81502209492998,144.97395177334081
-37.81502209492998,144.97395177334081
-37.81502209492998,144.97395177334081
-37.81401797493622,144.9742587636308
-37.81401797493622,144.9742587636308
-37.81401797493622,144.9742587636308
-37.81401797493622,144.9742587636308
-37.81401797493622,144.9742587636308
-37.81401797493622,144.9742587636308
-37.81401797493622,144.9742587636308
-37.81401797493622,144.9742587636308
-37.81401797493622,144.9742587636308
