Latitude,Longitude
-37.81349283433532,144.952370512958
-37.81349283433532,144.953960512958
-37.81365492056205,144.9552805993397
-37.814765735262284,144.9549829574378
-37.81491685324811,144.95621371466584
-37.81373478321548,144.95772669531277
-37.81373478321548,144.95772669531277
-37.81373478321548,144.95772669531277
-37.81373478321548,144.95772669531277
-37.814482896607835,144.95844914001805
-37.81555363403314,144.95959736532959
-37.815517687551534,144.96062673788143
-37.815517687551534,144.96062673788143
-37.815517687551534,144.96062673788143
-37.815517687551534,144.96062673788143
-37.815517687551534,144.96062673788143
-37.815517687551534,144.96062673788143
-37.81439301136729,144.96094923358774
-37.81439301136729,144.96094923358774
-37.81514954152341,144.95925003903653
-37.81398971819703,144.959270283828
-37.81535538491921,144.9602993875176
-37.816441237140126,144.960204387758
-37.81495215804417,144.96086736848622
-37.815909043930986,144.95959753802524
-37.81461121017535,144.9606485030783
-37.81409138971341,144.96176326165636
-37.81409138971341,144.96176326165636
-37.81409138971341,144.96176326165636
-37.81409138971341,144.96176326165636
-37.81409138971341,144.96176326165636
-37.815076403155416,144.9609936848122
-37.815076403155416,144.9609936848122
-37.81602772881775,144.9598599390364
-37.81602772881775,144.9598599390364
-37.81602772881775,144.9598599390364
-37.81602772881775,144.9598599390364
-37.815009667608244,144.96068434874866
-37.81668700874413,144.95959507067863
-37.81668700874413,144.95959507067863
-37.81563666765784,144.9597992363037
-37.81431280959178,144.96083354758224
-37.81431280959178,144.96083354758224
-37.81420866103886,144.9628208203564
-37.81420866103886,144.9628208203564
-37.81420866103886,144.9628208203564
-37.81551066607747,144.96156348870588
-37.816198352863616,144.9599434001638
-37.81429266425246,144.96017738930314
-37.81613758258067,144.959683044927
-37.81613758258067,144.959683044927
-37.81613758258067,144.959683044927
-37.81613758258067,144.959683044927
-37.81504105384419,144.9602178577261
-37.81602760855553,144.95955241817097
-37.81710944548097,144.95926254084046
-37.81710944548097,144.95926254084046
-37.8158476013751,144.96021340857703
-37.8158476013751,144.96021340857703
-37.8158476013751,144.96021340857703
-37.816994026372456,144.95979614400218
-37.81601709568717,144.96088113544738
-37.81641836525045,144.95899331057797
-37.81641836525045,144.95899331057797
-37.816265274839395,144.96008260545358
-37.81682791252018,144.95861688418398
-37.81789150489344,144.95880442421586
-37.81789150489344,144.95880442421586
-37.81659155865946,144.95903363981037
-37.81622073826621,144.96017490762992
-37.81622073826621,144.96017490762992
-37.81622073826621,144.96017490762992
-37.81622073826621,144.96017490762992
-37.81622073826621,144.96017490762992
-37.81622073826621,144.96017490762992
-37.81622073826621,144.96017490762992
-37.81673633254553,144.95906921212975
-37.81673633254553,144.95906921212975
-37.81673633254553,144.95906921212975
-37.81673633254553,144.95906921212975
-37.81697335187307,144.9579541238649
-37.81846561950366,144.95694757663867
-37.81846561950366,144.95694757663867
-37.81716751902568,144.95807599816854
-37.81584105890959,144.95897070681409
-37.814908245623705,144.96020859185467
-37.814908245623705,144.96020859185467
-37.814908245623705,144.96020859185467
-37.81512099649616,144.96155184799787
-37.81512099649616,144.96155184799787
-37.81462563710029,144.9625674852702
-37.81462563710029,144.9625674852702
-37.81462563710029,144.9625674852702
-37.81462563710029,144.9625674852702
-37.81462563710029,144.9625674852702
-37.81462563710029,144.9625674852702
-37.81359051526047,144.96394113834748
-37.81423492084625,144.9626199110994
-37.81423492084625,144.9626199110994
-37.81423492084625,144.9626199110994
