Latitude,Longitude
-37.81349283433532,144.952370512958
-37.81349283433532,144.952370512958
-37.81349283433532,144.952370512958
-37.81477576758034,144.95250535467562
-37.81610750575394,144.9535458225689
-37.81610750575394,144.9535458225689
-37.81604119671021,144.95544466514025
-37.81738383360875,144.95508490666757
-37.818106824334045,144.95687437150687
-37.81782406443453,144.95820465224386
-37.81782406443453,144.95820465224386
-37.816733792696205,144.9589126829894
-37.816495281451985,144.9601397169687
-37.816495281451985,144.9601397169687
-37.816495281451985,144.9601397169687
-37.815269961973335,144.96024691853228
-37.81700744208804,144.95990918661047
-37.81700744208804,144.95990918661047
-37.81700744208804,144.95990918661047
-37.8154902559658,144.96082080400308
-37.8154902559658,144.96082080400308
-37.8154902559658,144.96082080400308
-37.816006811502504,144.95966060127188
-37.81711757853057,144.95904489305417
-37.81711757853057,144.95904489305417
-37.81711757853057,144.95904489305417
-37.81711757853057,144.95904489305417
-37.81791632704526,144.95733197133666
-37.81907991766284,144.95720967303464
-37.81907991766284,144.95720967303464
-37.81998946485132,144.95580909318616
-37.8187115708716,144.9564049849352
-37.8176360376003,144.95683952858357
-37.819333707809385,144.9569284997092
-37.819333707809385,144.9569284997092
-37.819333707809385,144.9569284997092
-37.819333707809385,144.9569284997092
-37.8184607499085,144.95786463244727
-37.81949912855374,144.95658234161087
-37.81949912855374,144.95658234161087
-37.81949912855374,144.95658234161087
-37.81790521703679,144.95672179079926
-37.81790521703679,144.95672179079926
-37.81952628772624,144.95655140940414
-37.81990838645152,144.95560568187247
-37.81990838645152,144.95560568187247
-37.81861113528147,144.95578799863472
-37.817651981413206,144.95732296568877
-37.81749720734708,144.95858349930137
-37.81625116303117,144.95891737586956
-37.816688781895074,144.9578864104337
-37.81630636510269,144.95954283954384
-37.81725034568927,144.95837712060165
-37.816104982577556,144.9597915262515
-37.81647512307782,144.95830697379031
-37.818055424422774,144.95805667864624
-37.81895212880727,144.95686671173627
-37.81895212880727,144.95686671173627
-37.81794107956837,144.95820841939315
-37.8161255129969,144.95833537617537
-37.817174888529834,144.9578899426889
-37.81856126382607,144.95769510034754
-37.8192323482566,144.9567366924557
-37.8192323482566,144.9567366924557
-37.8192323482566,144.9567366924557
-37.8192323482566,144.9567366924557
-37.8192323482566,144.9567366924557
-37.81777590474322,144.95683853690738
-37.818955214823426,144.95645535583435
-37.818955214823426,144.95645535583435
-37.820343803919044,144.95583711613688
-37.820343803919044,144.95583711613688
-37.81895465066949,144.9558856264373
-37.81895465066949,144.9558856264373
-37.81895465066949,144.9558856264373
-37.81895465066949,144.9558856264373
-37.81895465066949,144.9558856264373
-37.81986821221592,144.9550034103068
-37.81986821221592,144.9550034103068
-37.81986821221592,144.9550034103068
-37.819091888461365,144.95652703146317
-37.819091888461365,144.95652703146317
-37.819091888461365,144.95652703146317
-37.819091888461365,144.95652703146317
-37.81826428296423,144.95775400707055
-37.81700428296423,144.95775400707055
-37.8180124028715,144.9574264490565
-37.8180124028715,144.9574264490565
-37.818300340221064,144.95617925537357
-37.81925034022107,144.95453380710637
-37.81925034022107,144.95453380710637
-37.819656769005675,144.95616390392652
-37.8185774269125,144.95620159538296
-37.819604878495355,144.95545510811255
-37.819604878495355,144.95545510811255
-37.8177674001514,144.95555140627204
-37.81762725040649,144.95669283434643
-37.8170936989829,144.95815875483484
-37.8170936989829,144.95815875483484
-37.81866243478721,144.95779658363736
