Latitude,Longitude
-37.81349283433532,144.952370512958
-37.814207379304584,144.95383554725348
-37.81476612481833,144.9551518691939
-37.81536549536779,144.95663536336122
-37.81678443122518,144.95715181377764
-37.81502082140792,144.957558975186
-37.816353480747715,144.95741890704522
-37.81516137421408,144.95853056437213
-37.81635960321286,144.95919475355186
-37.81489960321286,144.95919475355186
-37.81627700145772,144.9599271291898
-37.81660758104612,144.95837187450462
-37.81691576399057,144.95970676149338
-37.81691576399057,144.95970676149338
-37.81691576399057,144.95970676149338
-37.817667365858895,144.95854939610962
-37.816088886353945,144.95891381681764
-37.816352934201284,144.96015606427056
-37.816352934201284,144.96015606427056
-37.816352934201284,144.96015606427056
-37.81503654236666,144.9614272890885
-37.81503654236666,144.9614272890885
-37.81503654236666,144.9614272890885
-37.81573073660281,144.96031634608255
-37.81697736730416,144.95953736476412
-37.81697736730416,144.95953736476412
-37.81697736730416,144.95953736476412
-37.817944771027165,144.9581031297636
-37.81881732953572,144.9570993660219
-37.81760442651081,144.9573571765185
-37.81760442651081,144.9573571765185
-37.81644098093728,144.95874371696056
-37.816491236212535,144.96018283975147
-37.815391236212534,144.96018283975147
-37.816219087545754,144.9589080604882
-37.81616080538626,144.9605770431693
-37.81616080538626,144.9605770431693
-37.81616080538626,144.9605770431693
-37.8166461424161,144.95898957727442
-37.8170138726394,144.95785782002002
-37.81850465883852,144.95751364490687
-37.81850465883852,144.95751364490687
-37.818888112544535,144.9565147138505
-37.817795689651085,144.95749833584185
-37.81676985698196,144.95832903875802
-37.81522849044757,144.9594905417527
-37.81533103246398,144.96095696090657
-37.81580691433638,144.95988811272113
-37.814696149893855,144.96082015475517
-37.81426094168577,144.96179764839485
-37.815503363508164,144.96124448656028
-37.815503363508164,144.96124448656028
-37.81438150256859,144.96253503994245
-37.81438150256859,144.96253503994245
-37.81438150256859,144.96253503994245
-37.81438150256859,144.96253503994245
-37.81438150256859,144.96253503994245
-37.81438150256859,144.96253503994245
-37.81438150256859,144.96253503994245
-37.81438150256859,144.96253503994245
-37.81438150256859,144.96253503994245
-37.81438150256859,144.96253503994245
-37.81438150256859,144.96253503994245
-37.81438150256859,144.96253503994245
-37.81402087356732,144.96439031531918
-37.81402087356732,144.96439031531918
-37.81301151599443,144.96547271879757
-37.81301151599443,144.96547271879757
-37.812423792557176,144.96700379069702
-37.812423792557176,144.96700379069702
-37.813486680010044,144.96636514348413
-37.81354496216954,144.96803412616524
-37.81315610780226,144.96930601149066
-37.81166701547,144.96935801174075
-37.809896094307774,144.97007351033417
-37.81097621697257,144.97097984086383
-37.81222721474408,144.97049962781145
-37.81350858810104,144.97022726349647
-37.81462024542794,144.9714193700301
-37.81462024542794,144.9714193700301
-37.81462024542794,144.9714193700301
-37.81462024542794,144.9714193700301
-37.81452290054933,144.97327682096474
-37.81452290054933,144.97327682096474
-37.81452290054933,144.97327682096474
-37.81452290054933,144.97327682096474
-37.81452290054933,144.97327682096474
-37.814907070971586,144.97439253288394
-37.814907070971586,144.97439253288394
-37.814907070971586,144.97439253288394
-37.814907070971586,144.97439253288394
-37.814907070971586,144.97439253288394
-37.814907070971586,144.97439253288394
-37.814907070971586,144.97439253288394
-37.814907070971586,144.97439253288394
-37.814907070971586,144.97439253288394
-37.814907070971586,144.97439253288394
-37.814907070971586,144.97439253288394
-37.814907070971586,144.97439253288394
-37.814907070971586,144.97439253288394
