Latitude,Longitude
-37.81349283433532,144.952370512958
-37.81349283433532,144.952370512958
-37.81437283433532,144.95389471766865
-37.81437283433532,144.95389471766865
-37.81529537196006,144.95449382060715
-37.81426416324078,144.95545543829485
-37.81426416324078,144.95545543829485
-37.81568752265678,144.95573211133814
-37.81420139643713,144.95697911930094
-37.814983240221345,144.95530244989493
-37.81346271565936,144.95576732090544
-37.81415430975679,144.95739661449605
-37.815248440405554,144.95822110107775
-37.813728440405555,144.95822110107775
-37.81431585774225,144.95942548509979
-37.81431585774225,144.95942548509979
-37.81530473084608,144.96107124631715
-37.81530473084608,144.96107124631715
-37.81530473084608,144.96107124631715
-37.81393045278925,144.96133837891068
-37.81581203475469,144.9606904982833
-37.81581203475469,144.9606904982833
-37.81664105920532,144.9591948985841
-37.81745824210485,144.95759108684055
-37.81635849163549,144.95792731430097
-37.817098073593534,144.9595133529283
-37.81564526536203,144.95979575024145
-37.81515495562231,144.96075803728758
-37.814515377954294,144.96251526248844
-37.814515377954294,144.96251526248844
-37.81481477078907,144.96110672994337
-37.81481477078907,144.96110672994337
-37.816213633519695,144.95997395323948
-37.816880433255974,144.95832356597836
-37.81776543325597,144.95679070101366
-37.81816406517871,144.95801756391967
-37.81816406517871,144.95801756391967
-37.81816406517871,144.95801756391967
-37.81816406517871,144.95801756391967
-37.81816406517871,144.95801756391967
-37.81816406517871,144.95801756391967
-37.81939361049442,144.95674433247308
-37.81939361049442,144.95674433247308
-37.82034840819851,144.9557204372908
-37.81904733172113,144.95702151376818
-37.81904733172113,144.95702151376818
-37.81904733172113,144.95702151376818
-37.81944444305059,144.9551532518508
-37.819957654083574,144.95642349373153
-37.819957654083574,144.95642349373153
-37.82078432813578,144.95510053870154
-37.82078432813578,144.95510053870154
-37.819911769627225,144.95610430244324
-37.819911769627225,144.95610430244324
-37.8182411148778,144.9571482433938
-37.8182411148778,144.9571482433938
-37.8182411148778,144.9571482433938
-37.8182411148778,144.9571482433938
-37.81947473528809,144.95603748658723
-37.81947473528809,144.95603748658723
-37.82051836721083,144.95527924361178
-37.82051836721083,144.95527924361178
-37.82051836721083,144.95527924361178
-37.81939836721083,144.95527924361178
-37.820618086173354,144.95485926069253
-37.820618086173354,144.95485926069253
-37.820618086173354,144.95485926069253
-37.820618086173354,144.95485926069253
-37.820618086173354,144.95485926069253
-37.820618086173354,144.95485926069253
-37.820618086173354,144.95485926069253
-37.820618086173354,144.95485926069253
-37.820618086173354,144.95485926069253
-37.820618086173354,144.95485926069253
-37.819920766041484,144.95635466854114
-37.82042273887666,144.95511224217603
-37.81946433098484,144.95578332660656
-37.820029694918716,144.95451349842045
-37.820029694918716,144.95451349842045
-37.820029694918716,144.95451349842045
-37.820029694918716,144.95451349842045
-37.820029694918716,144.95451349842045
-37.81955346787573,144.95629080194084
-37.81955346787573,144.95629080194084
-37.81845025282068,144.9571527280063
-37.81651143461627,144.9572204330299
-37.81693209308789,144.95904250505106
-37.816020608655236,144.96039383629432
-37.816941048624415,144.9589764830345
-37.817771553356366,144.95787436603064
-37.81814425602389,144.95690344238707
-37.81814425602389,144.95690344238707
-37.81814425602389,144.95690344238707
-37.81861372758668,144.95778638997993
-37.81703756135179,144.95869638997993
-37.81703756135179,144.95869638997993
-37.81583366673451,144.95978038156224
-37.81489892092636,144.9602362875549
-37.81489892092636,144.9602362875549
-37.81591009959128,144.9593878079101
