Latitude,Longitude
-37.81349283433532,144.952370512958
-37.814616655991244,144.95289455960256
-37.813789244699954,144.95354100415165
-37.813789244699954,144.95354100415165
-37.814959044214994,144.95316091324855
-37.814287959784465,144.95411932114038
-37.81367451191274,144.9555645137603
-37.8141056527544,144.9545961555752
-37.81526715574908,144.95613752210957
-37.815651811563086,144.95768029231436
-37.81602605260656,144.9594409579957
-37.814820663249805,144.96000304028382
-37.8156006632498,144.95865204065393
-37.81645524058268,144.95751797822967
-37.81609711561278,144.95855804866284
-37.81609711561278,144.95855804866284
-37.81673020075565,144.96012498937705
-37.81673020075565,144.96012498937705
-37.81673020075565,144.96012498937705
-37.81673020075565,144.96012498937705
-37.81673020075565,144.96012498937705
-37.81673020075565,144.96012498937705
-37.81587432502382,144.96118190788462
-37.81587432502382,144.96118190788462
-37.81587432502382,144.96118190788462
-37.81587432502382,144.96118190788462
-37.81587432502382,144.96118190788462
-37.8164994948294,144.95970910011908
-37.8164994948294,144.95970910011908
-37.81580528421094,144.96053642811765
-37.81580528421094,144.96053642811765
-37.81580528421094,144.96053642811765
-37.81580528421094,144.96053642811765
-37.816738097496824,144.95929854307707
-37.81776906293269,144.95886092421316
-37.81607686758342,144.95922061143827
-37.81751459729322,144.95869732061897
-37.818104601297236,144.95730735829025
-37.81926019665573,144.95712432996615
-37.817907673073364,144.95834214766973
-37.817907673073364,144.95834214766973
-37.817907673073364,144.95834214766973
-37.817907673073364,144.95834214766973
-37.817907673073364,144.95834214766973
-37.817907673073364,144.95834214766973
-37.817907673073364,144.95834214766973
-37.81908164571944,144.95712646340715
-37.81908164571944,144.95712646340715
-37.81908164571944,144.95712646340715
-37.81908164571944,144.95712646340715
-37.81908164571944,144.95712646340715
-37.81807237761121,144.95806762114404
-37.818434724274354,144.95671532498724
-37.818434724274354,144.95671532498724
-37.818648873315894,144.9557078329585
-37.82004143179118,144.95473275301669
-37.82004143179118,144.95473275301669
-37.81845837012126,144.95561025842932
-37.81696042581913,144.95568876236368
-37.818146072960786,144.95523363506774
-37.819139930426864,144.95546308514318
-37.81916087331459,144.95666290237736
-37.81916087331459,144.95666290237736
-37.81796006472358,144.95707637393352
-37.81796006472358,144.95707637393352
-37.817065356078025,144.9584028340496
-37.817065356078025,144.9584028340496
-37.818465948526146,144.95802754643418
-37.818465948526146,144.95802754643418
-37.818465948526146,144.95802754643418
-37.818465948526146,144.95802754643418
-37.81691165660323,144.9592861872163
-37.81691165660323,144.9592861872163
-37.817599343389375,144.95766609867422
-37.818978362208185,144.9565886910924
-37.81768403958412,144.95736639858552
-37.81713294884397,144.95828356759728
-37.81713294884397,144.95828356759728
-37.81601108790439,144.95957412097945
-37.81738140609086,144.95896401601485
-37.81738140609086,144.95896401601485
-37.81822645490387,144.9573747103477
-37.81822645490387,144.9573747103477
-37.81822645490387,144.9573747103477
-37.81822645490387,144.9573747103477
-37.817411846683626,144.9579885616713
-37.81806184668363,144.95686272864637
-37.81827756499011,144.9583976441529
-37.81827756499011,144.9583976441529
-37.81827756499011,144.9583976441529
-37.81827756499011,144.9583976441529
-37.81827756499011,144.9583976441529
-37.81714729571496,144.95865858737594
-37.815752994814865,144.95946358737595
-37.81404123651358,144.95982743283489
-37.81424460131814,144.96111142767765
-37.81424460131814,144.96111142767765
-37.81424460131814,144.96111142767765
-37.81424460131814,144.96111142767765
-37.81505735161157,144.96026980011126
