Latitude,Longitude
-37.81349283433532,144.952370512958
-37.81349283433532,144.952370512958
-37.81349283433532,144.952370512958
-37.81502403532656,144.95286803031894
-37.81502403532656,144.95286803031894
-37.814343619925154,144.95432718585607
-37.814343619925154,144.95432718585607
-37.815431160721175,144.95485761494368
-37.81506961083775,144.95597035106775
-37.81614129844167,144.9569019548889
-37.81543275469036,144.95771704123555
-37.81646275469036,144.95771704123555
-37.81565401191511,144.958872045618
-37.81742165617722,144.95934568447052
-37.81742165617722,144.95934568447052
-37.81742165617722,144.95934568447052
-37.81742165617722,144.95934568447052
-37.81851667365764,144.95799345049758
-37.81661696303684,144.95802661006982
-37.81533764793031,144.95949829375127
-37.81533764793031,144.95949829375127
-37.815311469320655,144.960998065294
-37.815311469320655,144.960998065294
-37.81425861017,144.96128017805316
-37.81425861017,144.96128017805316
-37.81425861017,144.96128017805316
-37.81425861017,144.96128017805316
-37.81425861017,144.96128017805316
-37.81500424379724,144.96039156649914
-37.81500424379724,144.96039156649914
-37.8156160974461,144.95850847459687
-37.814458160499086,144.9601022380758
-37.81550785494547,144.96130977340414
-37.81550785494547,144.96130977340414
-37.81550785494547,144.96130977340414
-37.81443864711645,144.96185456200382
-37.81443864711645,144.96185456200382
-37.81443864711645,144.96185456200382
-37.814341904242,144.9629603381187
-37.814341904242,144.9629603381187
-37.814341904242,144.9629603381187
-37.814341904242,144.9629603381187
-37.814341904242,144.9629603381187
-37.814341904242,144.9629603381187
-37.814341904242,144.9629603381187
-37.814341904242,144.9629603381187
-37.814341904242,144.9629603381187
-37.814341904242,144.9629603381187
-37.814341904242,144.9629603381187
-37.81523102095852,144.96164216837835
-37.814074126656564,144.96248270128913
-37.814074126656564,144.96248270128913
-37.81382361507484,144.96426518381287
-37.81382361507484,144.96426518381287
-37.81382361507484,144.96426518381287
-37.8134591943668,144.96584366331783
-37.8134591943668,144.96584366331783
-37.81247547164372,144.96748085286217
-37.813699930672925,144.96668567987103
-37.8127164656301,144.96785772786902
-37.81312022334046,144.969364572158
-37.814127299060935,144.96839205043938
-37.814127299060935,144.96839205043938
-37.814127299060935,144.96839205043938
-37.81453364496175,144.96990855398664
-37.81430644439686,144.97089266775208
-37.81430644439686,144.97089266775208
-37.81430644439686,144.97089266775208
-37.81430644439686,144.97089266775208
-37.812896922621526,144.9720753969539
-37.81384768243363,144.972961994822
-37.81384768243363,144.972961994822
-37.81470094736527,144.97450132550657
-37.81470094736527,144.97450132550657
-37.81470094736527,144.97450132550657
-37.81470094736527,144.97450132550657
-37.81470094736527,144.97450132550657
-37.81470094736527,144.97450132550657
-37.81470094736527,144.97450132550657
-37.81470094736527,144.97450132550657
-37.81470094736527,144.97450132550657
-37.81470094736527,144.97450132550657
-37.81470094736527,144.97450132550657
-37.81470094736527,144.97450132550657
-37.81470094736527,144.97450132550657
-37.81470094736527,144.97450132550657
-37.81470094736527,144.97450132550657
-37.81470094736527,144.97450132550657
-37.81470094736527,144.97450132550657
-37.81470094736527,144.97450132550657
-37.81470094736527,144.97450132550657
-37.81470094736527,144.97450132550657
-37.81470094736527,144.97450132550657
-37.81470094736527,144.97450132550657
-37.81470094736527,144.97450132550657
-37.81470094736527,144.97450132550657
-37.81470094736527,144.97450132550657
-37.81470094736527,144.97450132550657
-37.81470094736527,144.97450132550657
-37.81470094736527,144.97450132550657
