Latitude,Longitude
-37.81349283433532,144.952370512958
-37.81352267795033,144.95408025251672
-37.814460466750454,144.95310914378626
-37.81457277467318,144.95471522190718
-37.81504492479291,144.95564186869234
-37.81509987754696,144.95669042970383
-37.81577360929211,144.95493529850202
-37.816023103321086,144.9561090756229
-37.81652062068203,144.95457787463167
-37.81761045466975,144.9545968977547
-37.8186269885419,144.95539110105787
-37.817571722889724,144.9563412665189
-37.81909267483915,144.95744630279322
-37.81971707201765,144.9562719824947
-37.81845078042657,144.95778109004766
-37.81745184937022,144.95816454375367
-37.8158302174962,144.9589908064632
-37.81671726439757,144.9579336651317
-37.81700378389072,144.95955859792417
-37.81700378389072,144.95955859792417
-37.81600008798118,144.96067331516238
-37.814331105300056,144.96073159732188
-37.81530859893974,144.96116680552998
-37.81566396848327,144.96007309053624
-37.81566396848327,144.96007309053624
-37.81566396848327,144.96007309053624
-37.81566396848327,144.96007309053624
-37.81389659916464,144.96082329430294
-37.81389659916464,144.96082329430294
-37.81445476298883,144.96220479824623
-37.81445476298883,144.96220479824623
-37.81445476298883,144.96220479824623
-37.81529733461896,144.96085640177336
-37.81529733461896,144.96085640177336
-37.816375840885534,144.9603534860419
-37.8176156020559,144.95882250849783
-37.8176156020559,144.95882250849783
-37.8176156020559,144.95882250849783
-37.8176156020559,144.95882250849783
-37.8157956020559,144.95882250849783
-37.816946097756166,144.95792364274385
-37.81601224560737,144.95930813549
-37.814570177911484,144.95964106305044
-37.81618146929418,144.9606479096525
-37.81484503747774,144.96198434146893
-37.81484503747774,144.96198434146893
-37.81484503747774,144.96198434146893
-37.81547133352962,144.96105581938767
-37.81628334063933,144.9603744645214
-37.81628334063933,144.9603744645214
-37.81498226416195,144.96167554099878
-37.81498226416195,144.96167554099878
-37.81498226416195,144.96167554099878
-37.81498226416195,144.96167554099878
-37.81498226416195,144.96167554099878
-37.81498226416195,144.96167554099878
-37.81498226416195,144.96167554099878
-37.81498226416195,144.96167554099878
-37.81498226416195,144.96167554099878
-37.814443067651396,144.96278105767573
-37.81388439649168,144.96383176531123
-37.81388439649168,144.96383176531123
-37.81408856211673,144.9648821063975
-37.81408856211673,144.9648821063975
-37.81336221211778,144.96574773661823
-37.81336221211778,144.96574773661823
-37.81407568925365,144.96684639506225
-37.81407568925365,144.96684639506225
-37.81407568925365,144.96684639506225
-37.81407568925365,144.96684639506225
-37.8137326349638,144.96846033860345
-37.81249942117673,144.969143920168
-37.810958266498716,144.96944349029073
-37.81158182673092,144.96781906034863
-37.81278018217263,144.96788186349613
-37.810883820558686,144.968182217669
-37.81119776721182,144.9696592205461
-37.81274873816167,144.9699606987588
-37.812289086560035,144.97180426063872
-37.81072291100113,144.9719137783025
-37.81272169265517,144.9719835772959
-37.81202599518805,144.97287402944747
-37.81202599518805,144.97287402944747
-37.81202599518805,144.97287402944747
-37.813681951511484,144.97298982519388
-37.8147470458638,144.9743530837976
-37.8147470458638,144.9743530837976
-37.8147470458638,144.9743530837976
-37.8147470458638,144.9743530837976
-37.8147470458638,144.9743530837976
-37.8147470458638,144.9743530837976
-37.8147470458638,144.9743530837976
-37.8147470458638,144.9743530837976
-37.8147470458638,144.9743530837976
-37.8147470458638,144.9743530837976
-37.8147470458638,144.9743530837976
-37.8147470458638,144.9743530837976
-37.8147470458638,144.9743530837976
-37.8147470458638,144.9743530837976
-37.8147470458638,144.9743530837976
